2000.02.08 17:06:13	28939	    1	unknown
2000.02.08 17:06:25	    0	    0	unknown
2000.02.08 17:06:27	28939	    1	unknown
2000.02.08 17:06:42	    0	    0	unknown
2000.02.08 17:08:07	28939	    1	unknown
2000.02.08 17:08:29	    0	    0	unknown
2000.02.08 17:08:46	28939	    1	unknown
2000.02.09 13:12:23	28939	    1	unknown
